Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
30;;F.O.C A.C Cina;78.50;+1;;
30;;Massa Carera;75.50;;;
30;;A.C.Quario di Venezia;74.50;+0.5;;
30;;Boboreal in Ghiacc;72.50;+1;;
30;;Peppe Team;70.25;;;
30;;Mignottingham;65.25;;;
30;;Quack Quack Team;65.00;;;
30;;Scarsenal;64.50;;;-1.5
30;;Cleveland Cadavers;64.25;;;
30;;No Go(o)d Team;62.00;;;
