Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Mirante;P;6.5;imgBonus size-s imgBonus_10;555
Titolare;Izzo;D;5.5;;254
Titolare;Bani;D;6.5;;1513
Titolare;Larsen;D;6.5;;1653
Titolare;Nainggolan;C;5.5;imgBonus size-s imgBonus_6;343
Titolare;Praet;C;6;;1351
Titolare;Joao Pedro;C;6;;836
Titolare;Pavoletti;A;6.5;imgBonus size-s imgBonus_1;361
Titolare;Muriel;A;6;;341
Titolare;Gomez A.;A;5.5;;224
Titolare;Mertens;A;6;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;326
Riserva;Olsen;P;;;1814
Riserva;Pellegrini Lu.;D;6.5;;1725
Riserva;De Maio;D;6;;159
Riserva;Kessie;C;5;;1191
Riserva;Soriano;C;6.5;;433
Riserva;Caprari;A;6;;1185
Riserva;Farias;A;7;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;834
