Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
31;;Scarsenal;82.50;;;
31;;Tettenham hotsbur;75.50;;;
31;;Capezzoli Innevati;73.50;;;-0.5
31;;F.O.C A.C Cina;72.00;+1.5;;
31;;No Good Team;70.00;;;
31;;LosPiscoLakers;69.00;+1.5;;-0.5
31;;Quack Quack Team;68.00;+1;;
31;;A.S. Temio;64.00;;;-0.5
31;;Birrareal;60.50;;;-1.5
31;;Mignottingham;59.50;;;-1
