Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Meret;P;;;325
Titolare;Zortea;D;6;;2520
Riserva;Joao Mario;D;;;3755
Titolare;Valeri;D;6;;2757
Titolare;Politano;C;5.75;;510
Titolare;Atta;C;6.25;;3509
Riserva;Kuhn;C;;;3712
Titolare;Samardzic;C;7;imgBonus size-s imgBonus_1;2541
Titolare;Martinez L.;A;7;imgBonus size-s imgBonus_1;1747
Titolare;Castellanos;A;6.25;imgBonus size-s imgBonus_6;3100
Titolare;Orban;A;6.25;;3805
Titolare;Milinkovic;P;6;imgBonus size-s imgBonus_2;1523
Riserva;Dia;A;5.5;;2842
Titolare;De Vrij;D;6.25;;164
Titolare;Keita;C;6;;3496
Riserva;Ferguson;C;;;2783
Riserva;Nelsson;D;6;;3590
Riserva;Floriani;D;5;;2666
