Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
20;;Peppe Team;78.25;;;
20;;Scarsenal : No good edition;77.50;;;
20;;Quack Quack Team;75.25;+1.5;;
20;;S.D.P.Longobarda;74.25;;;
20;;CagaSbunra;73.50;+1.5;;
20;;Mignottingham;70.50;+1.5;;-1
20;;F.O.C A.C Cina;69.00;+2;;-0.5
20;;A.S. Bruma;60.25;+1;;
