Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Caprile;P;6;imgBonus size-s imgBonus_2;1904
Riserva;Felici;D;;;3401
Titolare;Acerbi;D;6;;40
Titolare;Dumfries;D;6.5;imgBonus size-s imgBonus_9;2551
Titolare;Kolasinac;D;7.25;imgBonus size-s imgBonus_9;3055
Titolare;Orsolini;C;6;;1519
Titolare;Dominguez B.;C;6.25;imgBonus size-s imgBonus_9;3493
Riserva;Frattesi;C;;;1431
Titolare;Weah;C;5.5;;3074
Titolare;Pellegrini Lo.;C;6.5;;364
Titolare;Gimenez;A;5.75;;3582
Riserva;Meret;P;6;imgBonus size-s imgBonus_2;325
Titolare;De Vrij;D;5.5;;164
Titolare;Man;C;6;;2431
Riserva;Kone M.;C;6.75;;3500
Riserva;Cutrone;A;;;1390
Riserva;Gudmundsson;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2713
Riserva;Sanchez;A;;;2109
