Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6.5;imgBonus size-s imgBonus_2;181
Titolare;Kolarov;D;6;;1600
Titolare;Romagnoli A.;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;404
Titolare;Gosens;D;7;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;1533
Titolare;Calhanoglu;C;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;1507
Titolare;Milinkovic S.;C;5.5;;760
Titolare;Pulgar;C;5.5;imgBonus size-s imgBonus_4;931
Titolare;Zielinski;C;6;;486
Titolare;Orsolini;C;6;;1519
Titolare;Vlahovic;A;6;;1816
Titolare;Milik;A;5;;1296
Riserva;Strakosha;P;6.5;imgBonus size-s imgBonus_10;439
Riserva;Pandev;C;5.5;;675
Riserva;Castagne;D;6;;1515
Riserva;Spinazzola;D;6.5;imgBonus size-s imgBonus_9;957
Riserva;Pinamonti;A;5.5;;1306
Riserva;Di Carmine;A;;;2067
Riserva;Manolas;D;6.5;imgBonus size-s imgBonus_1;300
