Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Provedel;P;6;imgBonus size-s imgBonus_10;500
Titolare;Gatti;D;5.5;;2741
Titolare;De Vrij;D;6;;164
Titolare;Tomori;D;5.5;;2428
Titolare;Faraoni;D;5.75;imgBonus size-s imgBonus_6;536
Titolare;De Roon;C;5.75;imgBonus size-s imgBonus_6;670
Titolare;Chukwueze;C;6;imgBonus size-s imgBonus_9;3153
Riserva;Marin;C;;;2311
Riserva;El Shaarawy;C;;;190
Titolare;Ngonge;A;6.25;;2906
Titolare;Simeone;A;5.5;;1343
Riserva;Silvestri;P;6;imgBonus size-s imgBonus_2;1599
Riserva;Osimhen;A;;;2290
Titolare;Baschirotto;D;5.5;;2775
Riserva;Pulisic;C;;;3078
Titolare;Gagliardini;C;5.5;;733
Riserva;Beltran;A;;;3178
Riserva;Belotti;A;;;79
