Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
12;;FC I Bastardi di Pizzighettone;80.50;+1;;
12;;Mignottingham;80.00;;;
12;;No Good Team;73.00;+1.5;;
12;;A.C.Quario di Venezia;72.00;+1;;
12;;F.O.C ACCINA;71.50;+1;;
12;;Quack Quack Team;70.50;+0.5;;-1.5
12;;Spartak Moseca;69.00;;;
12;;Harem City;65.00;;;-1
12;;MinnesodeTimbercimi;64.00;;;
12;;SAM-PDOR;56.50;;;
