Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3174
Titolare;Bastoni A.;D;6.25;;1389
Titolare;Delprato;D;5.5;;1905
Titolare;Martin;D;5.75;;3068
Titolare;Martinez Quarta;D;5.75;;2368
Titolare;Neres;C;6;;3472
Titolare;Zaccagni;C;6;;748
Titolare;Frendrup;C;5.75;;2706
Titolare;Dovbyk;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3439
Titolare;Thauvin;A;5.25;;2911
Titolare;Tengstedt;A;5.25;;3449
Riserva;Martinez J.;P;;;3065
Riserva;Dorgu;D;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;3155
Riserva;Gallo;D;6.5;;2086
Riserva;Reijnders;C;7;imgBonus size-s imgBonus_9;3149
Riserva;Busio;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2544
Riserva;Djuric;A;7;imgBonus size-s imgBonus_1;854
Riserva;Okafor;A;5.5;;3150
