Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;6;imgBonus size-s imgBonus_10;2498
Titolare;Hernandez;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;2017
Titolare;Romagnoli A.;D;6.25;imgBonus size-s imgBonus_6;404
Titolare;Pavard;D;6;;3206
Titolare;Henrique;C;5.75;;2545
Titolare;Locatelli;C;5.5;;1123
Titolare;Calhanoglu;C;6.25;;1507
Titolare;Cambiaghi;C;7;;1975
Titolare;Mota;A;5;;1696
Titolare;Dia;A;5.25;;2842
Titolare;Leao;A;6.75;imgBonus size-s imgBonus_9;2089
Riserva;Consigli;P;6.75;imgBonus size-s imgBonus_2;147
Riserva;Luvumbo;A;6.5;imgBonus size-s imgBonus_9;2345
Riserva;Jovic;A;;;2774
Riserva;Musah;C;6;;3166
Riserva;Zerbin;C;5.5;;1461
Riserva;Luperto;D;6.5;;682
Riserva;Boateng;D;6.25;;3287
