Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_10;181
Titolare;Kolarov;D;5.5;;1600
Titolare;Romagnoli A.;D;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;404
Titolare;Florenzi;D;6.5;imgBonus size-s imgBonus_1;202
Titolare;Chiesa;C;6.5;;1128
Titolare;Milinkovic S.;C;5.5;;760
Riserva;Vecino;C;;;464
Titolare;Parolo;C;6.5;imgBonus size-s imgBonus_1;358
Titolare;Dzeko;A;5;;759
Titolare;El Shaarawy;A;5.5;;190
Titolare;Ciano;A;6;;1811
Riserva;Strakosha;P;6.5;imgBonus size-s imgBonus_2;439
Titolare;Rodriguez R.;D;5.5;;1504
Riserva;Palomino;D;6;;1531
Riserva;Calhanoglu;C;;;1507
Riserva;Bonaventura;C;;;101
Riserva;Luis Alberto;A;;;1367
Riserva;Pussetto;A;6;imgBonus size-s imgBonus_6;1818
