Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Audero;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;525
Titolare;Dalbert;D;6.5;;1632
Titolare;Kalulu;D;7;imgBonus size-s imgBonus_9;2277
Titolare;Stojanovic;D;5.5;imgBonus size-s imgBonus_6;2510
Titolare;Lazzari;D;6;;1542
Titolare;Deiola;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1223
Titolare;Zielinski;C;5.5;;486
Titolare;Luis Alberto;C;5.5;;1367
Titolare;Malinovskyi;A;6;imgBonus size-s imgBonus_6;2078
Titolare;Morata;A;6;;336
Titolare;Pavoletti;A;6;;361
Riserva;Falcone;P;;;1449
Riserva;Osimhen;A;6;;2290
Riserva;Ruiz;C;5.5;;1779
Riserva;Elmas;C;6;;2085
Riserva;Lobotka;C;6.5;;2158
Riserva;Schouten;C;7;;2020
Riserva;Marusic;D;6;;1506
