Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_10;181
Titolare;Kolarov;D;5.5;;1600
Titolare;Romagnoli A.;D;6;;404
Titolare;Criscito;D;6.5;imgBonus size-s imgBonus_6;1804
Titolare;Gosens;D;6;;1533
Titolare;Milinkovic S.;C;6;;760
Titolare;Pulgar;C;5;imgBonus size-s imgBonus_6;931
Titolare;Zielinski;C;5.5;;486
Titolare;Nainggolan;C;6.5;;343
Titolare;Orsolini;C;6.5;imgBonus size-s imgBonus_6;1519
Titolare;Milik;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1296
Riserva;Strakosha;P;6.5;imgBonus size-s imgBonus_2;439
Riserva;Lozano;A;;;2108
Riserva;Manolas;D;5.5;;300
Riserva;Calhanoglu;C;6;;1507
Riserva;Verdi;C;6.5;imgBonus size-s imgBonus_9;466
Riserva;Perotti;C;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;371
Riserva;Spinazzola;D;;;957
