Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;7;imgBonus size-s imgBonus_2;325
Titolare;Cionek;D;5.5;imgBonus size-s imgBonus_6;1082
Titolare;Troost-Ekong;D;6;;1873
Titolare;Castagne;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1515
Titolare;Lulic;C;6.5;;290
Titolare;Barella;C;5.5;imgBonus size-s imgBonus_6;809
Titolare;Lazzari;C;6.5;;1542
Titolare;Okaka;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;348
Titolare;Milik;A;5.5;;1296
Titolare;Gervinho;A;5.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;719
Titolare;Icardi;A;6;;32
Riserva;Karnezis;P;;;263
Riserva;Despodov;A;;;1926
Riserva;Milenkovic;D;6.5;;1552
Riserva;Iacoponi;D;5;;1753
Riserva;Cristante;C;6;;1080
Riserva;Srna;D;;;1749
Riserva;Suso;A;6.5;imgBonus size-s imgBonus_9;443
