Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Milinkovic V.;P;6.5;imgBonus size-s imgBonus_10;1523
Titolare;Bonucci;D;6.5;;31
Titolare;Martinez Lu.;D;5;imgBonus size-s imgBonus_6;2368
Titolare;Odriozola;D;6.5;;2575
Titolare;Hateboer;D;5;;1451
Titolare;Aramu;C;6;;1218
Titolare;Pobega;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2291
Titolare;Kean;A;5.5;;1386
Titolare;Zapata D.;A;5;;483
Titolare;Berardi;A;5.5;;84
Riserva;Mertens;A;;;326
Riserva;Montipo;P;6;imgBonus size-s imgBonus_2;2241
Titolare;Cutrone;A;6.5;;1390
Riserva;Pussetto;A;6;;1818
Riserva;De Roon;C;5.5;imgBonus size-s imgBonus_6;670
Riserva;Vignato;C;;;1421
Riserva;Udogie;D;6.5;imgBonus size-s imgBonus_9;2337
Riserva;Mancini G.;D;6.5;imgBonus size-s imgBonus_6;1549
