Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Buffon;P;6;imgBonus size-s imgBonus_2;30
Titolare;Skriniar;D;6;;1099
Titolare;Mancini G.;D;7;;1549
Riserva;Hateboer;D;;;1451
Titolare;Ruiz;C;5;;1779
Titolare;Pjanic;C;6;imgBonus size-s imgBonus_6;378
Titolare;Rog;C;6;imgBonus size-s imgBonus_6;1332
Riserva;Dzemaili;C;;;1025
Titolare;Lukaku R.;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;2099
Titolare;Higuain;A;5.5;;242
Titolare;Joao Pedro;A;6;imgBonus size-s imgBonus_1;836
Riserva;Gabriel;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;634
Titolare;Lazzari;D;5.5;;1542
Titolare;Rabiot;C;6;;2029
Riserva;Baselli;C;;;75
Riserva;Cuadrado;C;;;952
Riserva;Caputo;A;5;;1832
Riserva;Vlahovic;A;6.5;imgBonus size-s imgBonus_6;1816
