Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_10;237
Titolare;Bremer;D;6.5;;1773
Titolare;De Vrij;D;7;;164
Titolare;Faraoni;D;6;imgBonus size-s imgBonus_6;536
Titolare;Milenkovic;D;5.5;imgBonus size-s imgBonus_6;1552
Titolare;Lazovic;C;7;imgBonus size-s imgBonus_9;669
Titolare;Luis Alberto;C;7.5;imgBonus size-s imgBonus_1;1367
Titolare;De Paul;C;6;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1274
Titolare;Freuler;C;5;;1091
Titolare;Ibrahimovic;A;5.5;;2152
Titolare;Sanabria;A;5.5;;416
Riserva;Colombi;P;;;694
Riserva;Joao Pedro;A;;;836
Riserva;Mandzukic;A;;;531
Riserva;De Roon;C;6.5;;670
Riserva;Maggiore;C;6;;2260
Riserva;Djimsiti;D;6;imgBonus size-s imgBonus_6;1090
Riserva;Bani;D;;;1513
