Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sportiello;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;435
Titolare;Mario Rui;D;;;306
Riserva;Bastoni A.;D;;;1389
Titolare;Okoli;D;5.5;imgBonus size-s imgBonus_6;1906
Titolare;Djuricic;C;6.5;;1279
Titolare;Frattesi;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1431
Titolare;Zielinski;C;6.25;;486
Titolare;Candreva;C;6;;33
Titolare;Vlahovic;A;5.5;;1816
Titolare;Muriel;A;5;imgBonus size-s imgBonus_7;341
Titolare;Barrow;A;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1705
Riserva;Musso;P;;;1794
Titolare;Marusic;D;6.5;imgBonus size-s imgBonus_9;1506
Riserva;Igor;D;;;2005
Riserva;Luis Alberto;C;;;1367
Riserva;Sensi;C;6;;1275
Riserva;Cristante;C;6.5;imgBonus size-s imgBonus_6;1080
Riserva;Gabbiadini;A;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;208
