Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Cragno;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;849
Riserva;Palomino;D;;;1531
Titolare;Izzo;D;5.5;;254
Titolare;Pellegrini Lu.;D;5.5;imgBonus size-s imgBonus_6;1725
Titolare;Bennacer;C;5.5;;1830
Titolare;Soriano;C;6.5;imgBonus size-s imgBonus_1;433
Titolare;Kessie;C;6.5;;1191
Titolare;Muriel;A;7;imgBonus size-s imgBonus_1;341
Titolare;Pavoletti;A;5;;361
Titolare;Gomez A.;A;5;;224
Titolare;Sansone N.;A;6;imgBonus size-s imgBonus_9;417
Riserva;Rafael D.A.;P;;;392
Riserva;Palacio;A;6.5;;35
Riserva;Pinamonti;A;5.5;;1306
Riserva;Praet;C;6.5;;1351
Riserva;Joao Pedro;C;6;;836
Titolare;Larsen;D;6;imgBonus size-s imgBonus_6;1653
Riserva;Bani;D;5;;1513
