Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
11;;Quack Quack Team;80.25;;;
11;;Peppe Team;78.25;;;
11;;CagaSbunra;78.00;+1.5;;
11;;Mignottingham;74.50;;;
11;;Scarsenal : No good edition;71.00;;;
11;;A.S. Bruma;70.00;;;
11;;S.D.P.Longobarda;65.75;;;
11;;F.O.C A.C Cina;63.25;+1;;
