Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Svilar;P;6;imgBonus size-s imgBonus_10;2746
Titolare;Muharemovic;D;6.5;;3727
Titolare;Bremer;D;5.5;;1773
Titolare;Pavlovic;D;6;;3436
Titolare;Volpato;C;6;imgBonus size-s imgBonus_6;2626
Riserva;Mandragora;C;;;299
Titolare;De Bruyne;C;5.25;;3732
Titolare;El Shaarawy;C;6;imgBonus size-s imgBonus_6;190
Titolare;Saelemaekers;C;5.5;;2178
Titolare;Banda;A;7;imgBonus size-s imgBonus_1;2810
Titolare;Dia;A;6.25;imgBonus size-s imgBonus_9;2842
Riserva;Gollini;P;;;222
Riserva;Dodo;D;4.75;;2793
Riserva;Barbieri;D;5.5;imgBonus size-s imgBonus_6;2873
Titolare;Fofana;C;5;;3467
Riserva;Thorsby;C;;;2036
Riserva;Kulenovic;A;5.5;;3903
Riserva;Noslin;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;3277
