Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
12;;F.O.C A.C Ina;84.00;;;
12;;Mignottingham;82.50;+1;;
12;;MichelleComo1907;79.25;+2;;
12;;Cagasbunra;78.25;;;
12;;PACCIANINAIKOS;75.50;;;-0.5
12;;FC SIGONELLA;70.75;;;
12;;Quack Quack Team;68.50;+1;;-0.5
12;;Al Hito;66.50;;;
12;;Blackjack e squillo di lusso SPA;65.25;;;
12;;Zapata sui piedi FC;64.25;+0.5;;
