Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;7;imgBonus size-s imgBonus_5|imgBonus size-s imgBonus_10;1522
Titolare;Fazio;D;6.5;;1302
Titolare;Acerbi;D;6.5;;40
Titolare;Bastos;D;6;;1340
Titolare;De Paul;C;4.5;imgBonus size-s imgBonus_4|imgBonus size-s imgBonus_6;1274
Titolare;Freuler;C;5;;1091
Titolare;Kurtic;C;6;imgBonus size-s imgBonus_9;272
Titolare;Saponara;C;6;;418
Riserva;Meite;C;;;1774
Titolare;Schick;A;6;;1217
Titolare;Destro;A;6.5;imgBonus size-s imgBonus_1;169
Riserva;Lafont;P;7;imgBonus size-s imgBonus_10;1795
Riserva;Lirola;D;5.5;imgBonus size-s imgBonus_6;1295
Riserva;Vicari;D;6.5;;1538
Titolare;Radovanovic;C;6;;389
Riserva;Missiroli;C;6;imgBonus size-s imgBonus_6;329
Riserva;Defrel;A;5.5;;801
Riserva;Paloschi;A;5;imgBonus size-s imgBonus_6;354
