Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sepe;P;6.25;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;424
Titolare;Parisi;D;6.5;;2492
Titolare;Mazzocchi;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2479
Riserva;Umtiti;D;;;2847
Titolare;Paredes;C;5.5;;356
Titolare;Pereyra;C;7.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;367
Titolare;Lookman;C;7.25;imgBonus size-s imgBonus_9;2812
Riserva;Winks;C;;;2861
Titolare;Miretti;C;6;;2602
Titolare;Osimhen;A;6;;2290
Titolare;Ceesay;A;5.75;;2760
Riserva;Audero;P;6.25;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_8;525
Titolare;Lazzari;D;5.75;;1542
Riserva;Ferrari G.;D;6.25;;1168
Titolare;Vilhena;C;6.5;imgBonus size-s imgBonus_9;2817
Riserva;Samardzic;C;7;imgBonus size-s imgBonus_1;2541
Riserva;Beto;A;6.5;;2590
Riserva;Destro;A;;;169
