Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Berisha E.;P;6.5;imgBonus size-s imgBonus_2;85
Titolare;Toloi;D;6;imgBonus size-s imgBonus_9;1013
Titolare;Palomino;D;5;;1531
Titolare;Milenkovic;D;6;;1552
Titolare;Freuler;C;6;;1091
Titolare;Pasalic;C;6;;1357
Titolare;Chiesa;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1128
Titolare;Pellegrini Lo.;C;6;;364
Titolare;Brozovic;C;5;imgBonus size-s imgBonus_6;113
Titolare;Ronaldo C.;A;6;imgBonus size-s imgBonus_1;1775
Titolare;Petagna;A;4.5;imgBonus size-s imgBonus_4;1193
Riserva;Mirante;P;6.5;imgBonus size-s imgBonus_10;555
Riserva;Alex Sandro;D;6;;993
Riserva;Lazaro;D;5;imgBonus size-s imgBonus_6;2019
Riserva;De Roon;C;6;;670
Riserva;Paqueta;C;;;1893
Riserva;Zaza;A;7;imgBonus size-s imgBonus_1;485
Riserva;Musso;P;6;imgBonus size-s imgBonus_2;1794
