Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1522
Titolare;Tomiyasu;D;5.5;;2037
Titolare;Godin;D;7;imgBonus size-s imgBonus_9;2014
Titolare;Pellegrini Lu.;D;4.5;imgBonus size-s imgBonus_6;1725
Titolare;De Paul;C;4;imgBonus size-s imgBonus_7;1274
Titolare;Politano;C;6.5;;510
Titolare;Sensi;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1275
Riserva;Traore;C;;;1831
Riserva;Destro;A;;;169
Titolare;Martinez L.;A;6.5;;1747
Titolare;Pinamonti;A;6;;1306
Riserva;Ujkani;P;;;458
Riserva;Barreca;D;5.5;;1219
Titolare;Saponara;C;6;;418
Riserva;Romero C.;D;6;imgBonus size-s imgBonus_6;1890
Riserva;Meite;C;5;;1774
Riserva;Kurtic;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;272
Titolare;Quagliarella;A;6;;386
