Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
2;;Cagasbunra;75.75;+1;;
2;;F.O.C A.C Ina;73.75;+0.5;;
2;;Al Hito;72.25;;;
2;;Blackjack e squillo di lusso SPA;69.75;+1;;
2;;Zapata sui piedi FC;68.75;;;
2;;PACCIANINAIKOS;68.00;;;-0.5
2;;FC SIGONELLA;68.00;+0.5;;-0.5
2;;Mignottingham;65.75;+1;;
2;;Quack Quack Team;65.25;+1;;
2;;MichelleComo1907;62.75;;;
