Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Terracciano;P;6.75;imgBonus size-s imgBonus_2;1821
Titolare;Toloi;D;6.25;;1013
Titolare;Djimsiti;D;6;imgBonus size-s imgBonus_6;1090
Titolare;Mari;D;6;;2676
Titolare;Koopmeiners;C;6;;2580
Titolare;Baldanzi;C;6;;2599
Titolare;Frattesi;C;7;imgBonus size-s imgBonus_1;1431
Titolare;Miranchuk;C;6.5;;2307
Riserva;Arnautovic;A;;;2535
Titolare;Hojlund;A;5.5;;2851
Titolare;Dybala;A;6;;185
Riserva;Provedel;P;7;imgBonus size-s imgBonus_10;500
Titolare;Djidji;D;6.5;;1871
Riserva;Perez N.;D;6;;2570
Riserva;Strefezza;C;5.75;;2046
Riserva;Messias;C;5.25;imgBonus size-s imgBonus_6;2300
Riserva;Ngonge;A;;;2906
Riserva;Mota;A;;;1696
