Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Onana;P;;;2739
Titolare;Faraoni;D;6;;536
Titolare;Danilo;D;5.75;;2096
Titolare;Depaoli;D;5.75;;1102
Riserva;Di Maria;C;;;2742
Titolare;Lazovic;C;5.5;;669
Titolare;Brozovic;C;6;;113
Titolare;Locatelli;C;6.25;imgBonus size-s imgBonus_6;1123
Titolare;Anguissa;C;6;;2577
Titolare;Martinez L.;A;5;imgBonus size-s imgBonus_4;1747
Titolare;Cabral;A;6.5;imgBonus size-s imgBonus_1;2700
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;237
Riserva;Jovic;A;6;;2774
Riserva;Di Francesco;A;5.25;;1206
Titolare;Bandinelli;C;6.25;;1553
Riserva;Amrabat;C;6.5;;2111
Riserva;Gallo;D;6;;2086
Riserva;Hien;D;;;2853
