Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Silvestri;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1599
Titolare;Sernicola;D;6.25;imgBonus size-s imgBonus_6;1838
Titolare;Mazzocchi;D;5.75;imgBonus size-s imgBonus_9;2479
Titolare;Buongiorno;D;6;;1463
Titolare;Samardzic;C;5.5;;2541
Titolare;Pereyra;C;6;imgBonus size-s imgBonus_9;367
Titolare;Barak;C;6.25;;1622
Titolare;Lookman;C;5.5;;2812
Titolare;Beto;A;5.75;;2590
Titolare;Osimhen;A;7.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;2290
Titolare;Gaich;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2432
Riserva;Carnesecchi;P;;;2299
Riserva;Ferrari G.;D;5;;1168
Riserva;Lazzari;D;5.25;imgBonus size-s imgBonus_8;1542
Riserva;Winks;C;5.5;;2861
Riserva;Vilhena;C;5.5;imgBonus size-s imgBonus_6;2817
Riserva;Djuric;A;5.75;;854
Riserva;Nestorovski;A;6.5;imgBonus size-s imgBonus_1;1202
