Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Strakosha;P;6;imgBonus size-s imgBonus_2;439
Titolare;Rugani;D;5;;413
Titolare;Romagnoli A.;D;5;imgBonus size-s imgBonus_6;404
Titolare;Criscito;D;7;;1804
Titolare;Calhanoglu;C;6.5;imgBonus size-s imgBonus_9;1507
Titolare;Emre Can;C;4.5;imgBonus size-s imgBonus_6;1746
Titolare;Chiesa;C;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1128
Titolare;Dzeko;A;6;imgBonus size-s imgBonus_6;759
Titolare;El Shaarawy;A;6;;190
Titolare;Petagna;A;6.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;1193
Titolare;Luis Alberto;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;1367
Riserva;Donnarumma G.;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;181
Riserva;Zampano F.;D;;;548
Riserva;Danilo;D;6.5;;152
Riserva;Pasalic;C;;;1357
Riserva;Lazovic;C;5.5;;669
Riserva;Ciano;A;5.5;;1811
Riserva;Berardi;A;5;;84
