Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_5;147
Titolare;Dumfries;D;7;imgBonus size-s imgBonus_9;2551
Riserva;Caldara;D;;;1192
Titolare;Yoshida;D;6;imgBonus size-s imgBonus_9;2182
Titolare;Barella;C;7.5;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;809
Titolare;Traore;C;6.5;;1831
Titolare;Mandragora;C;6;;299
Titolare;Bandinelli;C;5.5;imgBonus size-s imgBonus_6;1553
Titolare;Vlahovic;A;6;imgBonus size-s imgBonus_6;1816
Titolare;Caputo;A;6.5;imgBonus size-s imgBonus_1;1832
Titolare;Barrow;A;5.5;;1705
Riserva;Pegolo;P;;;363
Titolare;Darmian;D;6.5;imgBonus size-s imgBonus_6;154
Riserva;Bereszynski;D;5;;1413
Riserva;Perisic;C;;;997
Riserva;Ekdal;C;5.5;imgBonus size-s imgBonus_6;812
Riserva;Makengo;C;;;2370
Riserva;Orsolini;A;6;;1519
