Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Di Gregorio;P;;;1429
Titolare;Hien;D;6.5;;2853
Titolare;Djimsiti;D;6;;1090
Titolare;Scalvini;D;6.5;;2561
Titolare;Reijnders;C;6.25;;3149
Titolare;Pulisic;C;6;;3078
Titolare;Ederson;C;6;;2701
Titolare;Colpani;C;6;;1881
Riserva;Chukwueze;C;;;3153
Riserva;Giroud;A;;;2500
Titolare;Scamacca;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;1454
Riserva;Ravaglia F.;P;;;2318
Titolare;Rabiot;C;5;;2029
Riserva;Miranchuk;C;6.5;imgBonus size-s imgBonus_9;2307
Riserva;Orsolini;C;6;;1519
Riserva;Darmian;D;5.5;;154
Riserva;Baschirotto;D;6;;2775
Titolare;Okafor;A;5.5;;3150
