Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3174
Titolare;Bastoni A.;D;6;;1389
Titolare;Martin;D;7;imgBonus size-s imgBonus_9;3068
Titolare;Miranda J.;D;6.5;;3395
Titolare;Hermoso;D;6.5;imgBonus size-s imgBonus_6;3514
Titolare;Mctominay;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;3488
Riserva;Sucic;C;;;3737
Titolare;Bernabe;C;7;imgBonus size-s imgBonus_9;3378
Titolare;Bondo;C;4.5;;2798
Titolare;Soule;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;2604
Titolare;Douvikas;A;5;;3598
Riserva;Semper;P;;;1858
Riserva;Camarda;A;;;3250
Riserva;Stulic;A;7;imgBonus size-s imgBonus_1;3799
Titolare;Prati;C;5.5;;3189
Riserva;Sorensen;C;6;;3779
Riserva;Delprato;D;6;imgBonus size-s imgBonus_6;1905
Riserva;Parisi;D;6;;2492
