Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Provedel;P;6.25;imgBonus size-s imgBonus_10;500
Titolare;Hummels;D;6.25;;3516
Titolare;Angelino;D;6.25;;3286
Titolare;Gatti;D;6.75;;2741
Titolare;Tavares;D;6.25;imgBonus size-s imgBonus_6;3404
Titolare;Mbangula;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3463
Titolare;Maldini;C;6.75;imgBonus size-s imgBonus_1;2083
Titolare;Ederson;C;6;;2701
Titolare;Retegui;A;7;imgBonus size-s imgBonus_1;3151
Titolare;Dia;A;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;2842
Titolare;Dybala;A;7.25;imgBonus size-s imgBonus_9;185
Riserva;Mandas;P;;;3224
Riserva;Zappacosta;D;6;;484
Riserva;Pasalic;C;;;1357
Riserva;Moro;C;;;2850
Riserva;Ndicka;D;6.5;;3080
Riserva;Caprari;A;5.75;;1185
Riserva;Fabbian;C;;;3072
