Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;4.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3174
Titolare;Scalvini;D;6.5;;2561
Titolare;Martin;D;5.5;;3068
Titolare;Bastoni A.;D;7;imgBonus size-s imgBonus_9;1389
Titolare;Pellegrini Lu.;D;6;;1725
Titolare;Mctominay;C;5;;3488
Titolare;Zalewski;C;6.5;;2382
Titolare;Bernabe;C;5;;3378
Riserva;Bondo;C;;;2798
Titolare;Soule;A;6;;2604
Titolare;Douvikas;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3598
Riserva;Martinez J.;P;;;3065
Riserva;Stulic;A;5.5;;3799
Riserva;Pierotti;A;6;;3265
Titolare;Sorensen;C;5.25;;3779
Riserva;Vazquez;C;;;463
Riserva;Kelly;D;6.5;;3584
Riserva;Olivera;D;;;2754
