Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Skorupski;P;6;imgBonus size-s imgBonus_10;429
Titolare;Rodriguez R.;D;5.5;;1504
Titolare;Biraghi;D;5;imgBonus size-s imgBonus_8;95
Riserva;Toloi;D;;;1013
Riserva;Pellegrini Lu.;D;;;1725
Titolare;Calhanoglu;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1507
Titolare;Lukic;C;6;imgBonus size-s imgBonus_6;1298
Titolare;Zaccagni;C;7;imgBonus size-s imgBonus_9;748
Titolare;Callejon;C;5.5;;121
Titolare;Insigne L.;A;5.5;;251
Titolare;Dzeko;A;5.5;;759
Riserva;Maignan;P;7.5;imgBonus size-s imgBonus_2;2498
Riserva;Felipe Anderson;C;6.5;;196
Riserva;El Shaarawy;A;6.5;;190
Titolare;Djimsiti;D;4.5;;1090
Titolare;Milenkovic;D;6.5;;1552
Riserva;Kallon;A;;;2465
Riserva;Ceccherini;D;5.5;;1181
