Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ravaglia;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2318
Riserva;Pezzella;D;;;706
Titolare;Lucumi;D;;;2839
Titolare;Vasquez;D;6.25;;2550
Titolare;Paz;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_4;3476
Titolare;Tramoni;C;6.25;;2346
Titolare;Perrone;C;6.5;;3475
Titolare;Vandeputte;C;5.5;imgBonus size-s imgBonus_6;3718
Titolare;Pellegrino;A;5.25;;3589
Titolare;Gudmundsson;A;7;imgBonus size-s imgBonus_9;2713
Titolare;Castro;A;5.5;;3285
Riserva;Falcone;P;7.5;imgBonus size-s imgBonus_2;1449
Riserva;Esposito S.;A;5.5;;2091
Riserva;Pinamonti;A;5.75;;1306
Riserva;Piotrowski;C;6;;3776
Riserva;Collocolo;C;;;3719
Riserva;Vitik;D;;;3710
Titolare;Rrahmani;D;6.25;;2045
