Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Di Gregorio;P;6;imgBonus size-s imgBonus_2;1429
Titolare;Vojvoda;D;6.25;;2292
Titolare;Olivera;D;6.75;imgBonus size-s imgBonus_9;2754
Riserva;Bastoni A.;D;;;1389
Titolare;Colpani;C;6.5;imgBonus size-s imgBonus_9;1881
Titolare;Reijnders;C;5.25;;3149
Titolare;Orsolini;C;6.25;;1519
Titolare;Okafor;A;5.5;;3150
Titolare;Vlahovic;A;5.75;;1816
Titolare;Giroud;A;5.25;;2500
Titolare;Scamacca;A;7;imgBonus size-s imgBonus_1;1454
Riserva;Montipo;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2241
Riserva;Felipe Anderson;C;5.5;;196
Riserva;Cambiaghi;C;6.25;imgBonus size-s imgBonus_9;1975
Titolare;Martin;D;5;;3068
Riserva;Strefezza;C;6;imgBonus size-s imgBonus_6;2046
Riserva;Ebuehi;D;;;2480
Riserva;Kolasinac;D;6.5;imgBonus size-s imgBonus_6;3055
