Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;7;imgBonus size-s imgBonus_10;237
Riserva;Danilo Luiz;D;;;2096
Titolare;Biraghi;D;6.5;imgBonus size-s imgBonus_9;95
Titolare;Bruno Alves;D;6.5;;1187
Titolare;Khedira;C;6;imgBonus size-s imgBonus_6;491
Titolare;Gomez A.;C;6.5;;224
Titolare;Boga;C;5.5;;1840
Titolare;Zaniolo;C;6;imgBonus size-s imgBonus_6;1827
Titolare;Mertens;A;6.5;;326
Titolare;Dybala;A;6.5;;185
Titolare;Piatek;A;5;imgBonus size-s imgBonus_3;1807
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_10;429
Titolare;Vicari;D;6;;1538
Riserva;Zapata C.;D;5;imgBonus size-s imgBonus_6;613
Riserva;Soriano;C;6;;433
Riserva;Mandragora;C;5;;299
Riserva;Denswil;D;6;imgBonus size-s imgBonus_6;2016
Riserva;Correa J.;A;6;;148
