Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_2;1522
Titolare;Faraoni;D;5.5;;536
Titolare;Nkoulou;D;6;;1633
Titolare;Larsen;D;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1653
Titolare;Darmian;D;6.5;imgBonus size-s imgBonus_1;154
Titolare;Pessina;C;5.5;;1508
Titolare;Locatelli;C;6;;1123
Titolare;De Paul;C;6;;1274
Titolare;Kurtic;C;6;;272
Titolare;Berardi D.;A;6;imgBonus size-s imgBonus_6;84
Titolare;Sanchez;A;7;imgBonus size-s imgBonus_1;2109
Riserva;Cragno;P;6;imgBonus size-s imgBonus_2;849
Riserva;Iacoponi;D;5.5;;1753
Riserva;Godin;D;6;;2014
Riserva;Verre;C;;;540
Riserva;Politano;C;6.5;;510
Riserva;Petriccione;C;6.5;;372
Riserva;Simeone;A;5;;1343
