Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Carnesecchi;P;6.25;imgBonus size-s imgBonus_10;2299
Titolare;Gosens;D;6.5;imgBonus size-s imgBonus_1;1533
Titolare;Di Lorenzo;D;5.75;;1822
Titolare;Frese;D;6.5;imgBonus size-s imgBonus_6;3402
Titolare;Wesley;D;5.75;;2120
Titolare;Locatelli;C;5.5;;1123
Titolare;Cristante;C;6.25;;1080
Titolare;Pasalic;C;6.25;imgBonus size-s imgBonus_6;1357
Titolare;Da Cunha;C;6.5;;3387
Riserva;Ferguson E.;A;;;3753
Titolare;Hojlund;A;;;2851
Riserva;Butez;P;6;imgBonus size-s imgBonus_10;3545
Riserva;Fabbian;C;;;3072
Riserva;Baturina;C;;;3714
Riserva;Rensch;D;;;3565
Riserva;Tsimikas;D;;;3817
Titolare;Casadei;C;6.25;;2808
Riserva;Koopmeiners;C;5.25;;2580
