Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Carnesecchi;P;6.5;imgBonus size-s imgBonus_2;2299
Titolare;Di Lorenzo;D;6.75;imgBonus size-s imgBonus_9;1822
Riserva;Acerbi;D;;;40
Titolare;Dossena;D;4.75;imgBonus size-s imgBonus_7;590
Titolare;Masina;D;7.25;imgBonus size-s imgBonus_1;566
Titolare;Adli;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2771
Titolare;Colpani;C;6;;1881
Titolare;Brescianini;C;5.75;;1903
Titolare;Ellertsson;C;5.25;;2802
Titolare;Lukaku;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2099
Titolare;Castellanos;A;5;;3100
Riserva;Rui Patricio;P;;;2508
Riserva;Castro;A;6;;3285
Riserva;Mkhitaryan;C;6.5;;2124
Riserva;De Roon;C;6;imgBonus size-s imgBonus_6;670
Riserva;Rovella;C;6.5;;2114
Titolare;Lucumi;D;5.25;;2839
Riserva;Dallinga;A;6;;3422
