Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;6;imgBonus size-s imgBonus_10;1869
Titolare;Bastoni S.;D;6;;2255
Titolare;Toljan;D;6.5;;2043
Titolare;Criscito;D;5.5;;1804
Titolare;Kovalenko;C;5.5;;2435
Titolare;Frattesi;C;7;imgBonus size-s imgBonus_1;1431
Titolare;Nandez;C;5.5;;2098
Titolare;Candreva;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;33
Titolare;Abraham;A;5.5;imgBonus size-s imgBonus_6;2558
Titolare;Joao Pedro;A;5;;836
Titolare;Sanabria;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;416
Riserva;Belec;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;888
Riserva;Gyasi;A;5.5;imgBonus size-s imgBonus_8;2266
Riserva;Muldur;D;;;2107
Riserva;Becao;D;6;;2034
Riserva;Samardzic;C;6.5;imgBonus size-s imgBonus_9;2541
Riserva;Caicedo;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;1631
Riserva;Henry;A;5.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_8;2568
