Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Di Gregorio;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1429
Titolare;Schuurs;D;6;;2832
Titolare;Smalling;D;6;;2119
Titolare;Rrahmani;D;6;;2045
Titolare;Coulibaly L.;C;5.75;imgBonus size-s imgBonus_6;2554
Titolare;Felipe Anderson;C;6;;196
Titolare;Chiesa;C;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1128
Titolare;Kostic;C;5.75;;2818
Titolare;Pinamonti;A;5.5;;1306
Riserva;Abraham;A;;;2558
Titolare;Nzola;A;6;;2270
Riserva;Cragno;P;;;849
Riserva;Pasalic;C;6;;1357
Riserva;Juan Jesus;D;;;261
Titolare;Belotti;A;5;;79
Riserva;Defrel;A;6;;801
Riserva;Becao;D;;;2034
Riserva;Ederson;C;6.25;;2701
