Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6.5;imgBonus size-s imgBonus_10;237
Titolare;Zappacosta;D;6.5;imgBonus size-s imgBonus_9;484
Titolare;Colley;D;5;imgBonus size-s imgBonus_6;1745
Titolare;Ansaldi;D;6;imgBonus size-s imgBonus_9;1026
Titolare;Gomez A.;C;5.5;;224
Titolare;Castrovilli;C;6;imgBonus size-s imgBonus_6;1460
Titolare;Boga;C;5.5;;1840
Titolare;Barak;C;6.5;;1622
Riserva;Mertens;A;;;326
Titolare;Cutrone;A;5.5;;1390
Titolare;Dybala;A;6.5;;185
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_2;429
Titolare;Bentancur;C;6;;1518
Riserva;Bruno Peres;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;114
Riserva;Biraghi;D;;;95
Riserva;Denswil;D;5.5;;2016
Riserva;Pellegrini Lo.;C;6;;364
Riserva;Santander;A;;;1797
