Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Semper;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1858
Titolare;Bastoni A.;D;6;;1389
Titolare;Kelly;D;6;;3584
Titolare;Ranieri;D;6;imgBonus size-s imgBonus_6;1587
Riserva;Scalvini;D;;;2561
Titolare;Mctominay;C;6.25;;3488
Riserva;Sucic;C;;;3737
Titolare;Bondo;C;6.25;;2798
Riserva;Prati;C;;;3189
Titolare;Soule;A;5.75;imgBonus size-s imgBonus_6;2604
Titolare;Morata;A;;;336
Riserva;Sommer;P;6.5;imgBonus size-s imgBonus_10;3174
Riserva;Douvikas;A;5.5;;3598
Riserva;Camarda;A;;;3250
Titolare;Bernabe;C;6;;3378
Titolare;Sorensen;C;6;;3779
Titolare;Delprato;D;7;;1905
Riserva;Olivera;D;6;;2754
