Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Tatarusanu;P;6;imgBonus size-s imgBonus_2;446
Titolare;Hernandez;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2017
Titolare;Biraghi;D;6.5;imgBonus size-s imgBonus_9;95
Titolare;Romagnoli A.;D;7;;404
Titolare;Calhanoglu;C;5.5;imgBonus size-s imgBonus_6;1507
Titolare;Zaccagni;C;6.5;;748
Titolare;Bennacer;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1830
Titolare;Bourabia;C;6;;1839
Titolare;Leao;A;6;;2089
Titolare;Piatek;A;6.5;imgBonus size-s imgBonus_1;1807
Titolare;Petagna;A;6.5;imgBonus size-s imgBonus_9;1193
Riserva;Skorupski;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;429
Riserva;Gosens;D;5.75;;1533
Riserva;Milenkovic;D;7;imgBonus size-s imgBonus_1;1552
Riserva;Messias;C;6;imgBonus size-s imgBonus_6;2300
Riserva;Lukic;C;6.5;imgBonus size-s imgBonus_3;1298
Riserva;Rebic;A;6;;625
Riserva;Bonazzoli;A;5.75;;102
