Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Strakosha;P;6;imgBonus size-s imgBonus_10;439
Titolare;Hernandez;D;7;imgBonus size-s imgBonus_6;2017
Riserva;Maehle;D;;;2417
Titolare;Faraoni;D;6;;536
Titolare;Tomori;D;7;;2428
Titolare;Kessie;C;6;;1191
Titolare;Pasalic;C;5;;1357
Titolare;Pessina;C;5.5;;1508
Riserva;Cuisance;C;;;2633
Titolare;Arthur;C;6.5;;2236
Riserva;Pjaca;A;;;1278
Riserva;Romero;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;885
Titolare;Politano;A;5.5;;510
Riserva;Verde;A;6;;465
Titolare;Palomino;D;6;;1531
Riserva;Kyriakopoulos;D;6.5;;2123
Titolare;Walace;C;6.5;imgBonus size-s imgBonus_6;2097
Riserva;Maitland Niles;C;;;2634
