Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_10;237
Titolare;Criscito;D;7;imgBonus size-s imgBonus_6;1804
Titolare;De Vrij;D;6;;164
Titolare;Faraoni;D;5.5;;536
Titolare;Djimsiti;D;6.5;;1090
Titolare;Lazovic;C;5.5;;669
Titolare;De Paul;C;8;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;1274
Titolare;Luis Alberto;C;7;;1367
Titolare;Pandev;A;5.5;imgBonus size-s imgBonus_6;675
Titolare;Joao Pedro;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;836
Riserva;Ibrahimovic;A;;;2152
Riserva;Sepe;P;;;424
Titolare;Farias;A;5.5;;834
Riserva;Sanabria;A;5;;416
Riserva;Maggiore;C;6;;2260
Riserva;Freuler;C;7;imgBonus size-s imgBonus_1;1091
Riserva;Bremer;D;5.5;;1773
Riserva;Milenkovic;D;6.5;;1552
