Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Svilar;P;6.25;imgBonus size-s imgBonus_2;2746
Titolare;Bellanova;D;6;;1717
Titolare;Pavlovic;D;6.25;;3436
Titolare;Dumfries;D;6.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2551
Titolare;Tchatchoua;D;5.75;imgBonus size-s imgBonus_6;3219
Riserva;Barella;C;;;809
Titolare;Fabbian;C;6;;3072
Titolare;Linetty;C;5.5;;1294
Titolare;Zielinski;C;5.5;;486
Titolare;Gonzalez N.;A;5.5;;2507
Titolare;Lookman;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;2812
Riserva;Joronen;P;4;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2002
Riserva;Biraghi;D;5.5;;95
Titolare;Pellegrini Lo.;C;6;imgBonus size-s imgBonus_6;364
Riserva;Oristanio;C;5.5;;3098
Riserva;Dawidowicz;D;5.25;;2044
Riserva;Krstovic;A;6.5;;3191
Riserva;Morata;A;6;;336
