Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Radu A.;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1158
Titolare;De Vrij;D;6;;164
Titolare;Murru;D;6;;839
Titolare;Toljan;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2043
Riserva;Suso;C;;;443
Titolare;Luis Alberto;C;7;imgBonus size-s imgBonus_9;1367
Titolare;Kulusevski;C;5.5;;1739
Titolare;Freuler;C;6;;1091
Titolare;Dzeko;A;5.5;;759
Titolare;Gervinho;A;6.5;imgBonus size-s imgBonus_1;719
Titolare;Lapadula;A;6.5;imgBonus size-s imgBonus_1;1264
Riserva;Audero;P;6;imgBonus size-s imgBonus_10;525
Riserva;Leao;A;5;;2089
Titolare;Murgia;C;6;;1120
Riserva;Hernani;C;6.5;;2050
Riserva;Marlon;D;6.5;;1872
Riserva;Izzo;D;5;;254
Riserva;Asamoah;D;;;63
