Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Pau Lopez;P;6;imgBonus size-s imgBonus_10;2035
Titolare;De Ligt;D;6;imgBonus size-s imgBonus_6;2047
Titolare;Dijks;D;6;;1798
Titolare;Ibanez;D;6.5;;1923
Titolare;Mancini G.;D;6;;1549
Titolare;Bruno Peres;D;6;imgBonus size-s imgBonus_6;114
Titolare;Sottil;C;6;imgBonus size-s imgBonus_6;1595
Titolare;Verre;C;6;;540
Titolare;Pessina;C;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1508
Riserva;Politano;C;;;510
Titolare;Dybala;A;6.5;imgBonus size-s imgBonus_1;185
Riserva;Mirante;P;;;555
Riserva;Zappa;D;5;;2325
Riserva;Demiral;D;;;1927
Riserva;Kumbulla;D;;;1671
Titolare;Pereyra;C;5.5;;367
Riserva;Sensi;C;6;;1275
Riserva;Lapadula;A;6.5;;1264
