Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
30;;A.S. Temio;85.50;+2.5;;
30;;No Good Team;79.50;+1.5;;
30;;Birrareal;78.00;+2;;
30;;LosPiscoLakers;73.50;;;-0.5
30;;Mignottingham;72.50;+1.5;;
30;;F.O.C A.C Cina;71.00;+1;;
30;;Capezzoli Innevati;70.50;+1.5;;-0.5
30;;Quack Quack Team;69.00;+1;;-0.5
30;;Scarsenal;68.50;;;
30;;Tettenham hotsbur;58.00;;;-0.5
