Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;6.25;imgBonus size-s imgBonus_10;2498
Titolare;Rrahmani;D;6;;2045
Titolare;Magnani;D;5;;1846
Titolare;Coco;D;6.5;imgBonus size-s imgBonus_1;3406
Titolare;Dodo;D;6;;2793
Titolare;Cristante;C;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1080
Titolare;Loftus Cheek;C;6.25;;3077
Titolare;Pessina;C;5.75;;1508
Titolare;Politano;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;510
Titolare;Zapata;A;5.75;;483
Titolare;Bonny;A;6.5;;3380
Riserva;Montipo;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2241
Riserva;Livramento;A;6;;3428
Riserva;Paredes;C;6.5;imgBonus size-s imgBonus_9;356
Riserva;Sverko;D;;;3390
Riserva;Zortea;D;6.5;imgBonus size-s imgBonus_1;2520
Riserva;Sanabria;A;5.5;imgBonus size-s imgBonus_6;416
Riserva;Gyasi;A;5.75;;2266
