Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
13;;A.S. Temio;78.50;+2;;
13;;LosPiscoLakers;76.00;;;
13;;F.O.C A.C Cina;74.50;+1.5;;
13;;Birrareal;74.50;+1.5;;
13;;Quack Quack Team;72.50;+1;;
13;;Scarsenal;71.00;;;
13;;Tettenham hotsbur;68.50;+0.5;;
13;;Capezzoli Innevati;67.00;+1.5;;-1.5
13;;No Good Team;64.00;;;-0.5
13;;Mignottingham;60.00;+0.5;;
