Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
1;;FC SIGONELLA;88.25;;;
1;;Al Hito;83.25;;;
1;;MichelleComo1907;80.00;+1.5;;
1;;Blackjack e squillo di lusso SPA;78.50;+1.5;;
1;;Quack Quack Team;74.50;+0.5;;
1;;F.O.C A.C Ina;73.50;+1;;
1;;Cagasbunra;71.50;;;-0.5
1;;Mignottingham;71.25;+1.5;;
1;;Zapata sui piedi FC;70.25;;;
1;;PACCIANINAIKOS;69.50;;;
