Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;6.25;imgBonus size-s imgBonus_2;3174
Titolare;Bastoni A.;D;5.5;;1389
Titolare;Miranda J.;D;7;imgBonus size-s imgBonus_1;3395
Titolare;Ranieri;D;5.5;imgBonus size-s imgBonus_6;1587
Titolare;Delprato;D;5.5;;1905
Titolare;Mctominay;C;6;;3488
Titolare;Bernabe;C;6.5;imgBonus size-s imgBonus_1;3378
Titolare;Nicolussi;C;5.25;imgBonus size-s imgBonus_6;1955
Titolare;Sucic;C;4.5;;3737
Titolare;Soule;A;6;;2604
Riserva;Douvikas;A;;;3598
Riserva;Semper;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1858
Titolare;Morata;A;5;imgBonus size-s imgBonus_4;336
Riserva;Pierotti;A;6;;3265
Riserva;Bondo;C;5.75;;2798
Riserva;Vazquez;C;6;;463
Riserva;Prati;C;5;;3189
Riserva;Hermoso;D;6.25;imgBonus size-s imgBonus_6;3514
