Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_10;181
Riserva;Kolarov;D;;;1600
Titolare;Romagnoli A.;D;6;;404
Titolare;Gosens;D;6;;1533
Titolare;Calhanoglu;C;7;imgBonus size-s imgBonus_3;1507
Titolare;Milinkovic S.;C;5;imgBonus size-s imgBonus_6;760
Titolare;Orsolini;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1519
Riserva;Zielinski;C;;;486
Titolare;Vlahovic;A;5;imgBonus size-s imgBonus_7;1816
Riserva;Ilicic;A;;;249
Titolare;Milik;A;6;;1296
Riserva;Strakosha;P;6;imgBonus size-s imgBonus_2;439
Titolare;Nainggolan;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;343
Riserva;Pulgar;C;;;931
Titolare;Castagne;D;6;;1515
Riserva;Di Carmine;A;;;2067
Riserva;Pandev;C;6.5;;675
Titolare;Pinamonti;A;5.5;imgBonus size-s imgBonus_3;1306
