Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Radu A.;P;6.5;imgBonus size-s imgBonus_2;1158
Titolare;Di Lorenzo;D;7.5;imgBonus size-s imgBonus_1;1822
Titolare;Ola Aina;D;5.5;;1859
Titolare;Gagliolo;D;6.5;;594
Titolare;Valoti;C;6.5;imgBonus size-s imgBonus_1;550
Titolare;Romulo;C;6.5;;405
Riserva;Krunic;C;;;498
Titolare;Caputo;A;6.5;imgBonus size-s imgBonus_1;1832
Titolare;Leris;A;6.5;;1277
Titolare;Zapata D.;A;6.5;;483
Titolare;Quagliarella;A;5.5;;386
Riserva;Audero;P;;;525
Riserva;Musacchio;D;6.5;;1503
Riserva;Rodriguez R.;D;6;;1504
Titolare;Zaniolo;C;5.5;imgBonus size-s imgBonus_6;1827
Riserva;Fernandes E.;C;;;1860
Riserva;Sau;A;;;872
Riserva;Callejon;A;7;imgBonus size-s imgBonus_9;121
