Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_2;181
Titolare;Kolarov;D;6;imgBonus size-s imgBonus_3;1600
Titolare;Romagnoli A.;D;6;;404
Titolare;De Sciglio;D;6.5;;162
Titolare;Emre Can;C;6;imgBonus size-s imgBonus_6;1746
Titolare;Calhanoglu;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;1507
Titolare;Chiesa;C;7;;1128
Titolare;Petagna;A;6;imgBonus size-s imgBonus_1;1193
Titolare;Berardi;A;5;imgBonus size-s imgBonus_6;84
Titolare;Dzeko;A;6;;759
Titolare;El Shaarawy;A;6.5;;190
Riserva;Strakosha;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;439
Riserva;Pussetto;A;6.5;imgBonus size-s imgBonus_6;1818
Riserva;Barilla;C;5;;1762
Riserva;Florenzi;D;5.5;imgBonus size-s imgBonus_6;202
Riserva;Rodriguez R.;D;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1504
Riserva;Perotti;C;;;371
Riserva;Ciano;A;6;;1811
