Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
36;;F.O.C A.C Cina;79.75;+1.5;;
36;;Mignottingham;76.50;+1.5;;
36;;S.D.P.Longobarda;74.50;;;
36;;Quack Quack Team;72.50;+1.5;;
36;;Peppe Team;70.25;+1.5;;
36;;A.S. Bruma;66.75;;;-1
36;;CagaSbunra;64.25;;;
36;;Scarsenal : No good edition;63.00;;;
