Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Strakosha;P;6.5;imgBonus size-s imgBonus_10;439
Titolare;Kolarov;D;6;;1600
Titolare;Romagnoli A.;D;6;;404
Titolare;Gosens;D;6;;1533
Titolare;Orsolini;C;7;imgBonus size-s imgBonus_1;1519
Titolare;Nainggolan;C;6;imgBonus size-s imgBonus_6;343
Titolare;Pandev;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;675
Titolare;Pulgar;C;6;;931
Titolare;Zielinski;C;5.5;imgBonus size-s imgBonus_6;486
Titolare;Ilicic;A;6;;249
Titolare;Milik;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1296
Riserva;Consigli;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;147
Riserva;Criscito;D;6.5;;1804
Riserva;Manolas;D;;;300
Riserva;Perotti;C;6;;371
Riserva;Calhanoglu;C;6.5;;1507
Riserva;Pinamonti;A;6;imgBonus size-s imgBonus_6;1306
Riserva;Vlahovic;A;5.5;imgBonus size-s imgBonus_6;1816
